"","Outcome","Tract","BUTADIENE","ACETALDEHYDE","BENZENE","CARBON_TETRACHLORIDE","ETHYLBENZENE","FORMALDEHYDE","HEXANE","METHANOL","METHYL_CHLORIDE_CHLOROMETHANE","TOLUENE","XYLENES_MIXED_ISOMERS","DIESEL_PM","LEAD_COMPOUNDS","MANGANESE_COMPOUNDS","MERCURY_COMPOUNDS","NICKEL_COMPOUNDS","Cluster"
"1",-1.16455258417969,37001000000,-3.75421213236625,0.408526306849552,-0.947899218472406,-0.634683473654599,-2.20182688091572,0.522135064534794,-1.80612876196144,0.375295475575586,0.132489252752582,-0.0366716228253733,-0.815628901506241,-1.12935126617361,-7.39034340394493,-6.98119420222208,-6.3889847864045,-8.45943655170102,1
"2",-1.94320749507895,37003000000,-4.27995705850335,0.264126591646799,-1.21624328768804,-0.648406844867967,-2.66101284340217,0.432897516386203,-2.32660704322758,0.221114698009691,0.0911797072016555,-0.449018775094603,-1.43183474433076,-1.74397032166731,-8.18038236026391,-7.12684599538421,-6.45843866391806,-8.7676896521681,2
"3",0.0540925526206893,37005000000,-5.40560399133524,-0.156594766475139,-1.64017972761896,-0.689230202963476,-3.69374237731836,0.0992552234154041,-3.2228158165272,-0.0478485528041807,0.00129651266128412,-1.4646283485803,-2.66267753615314,-2.31899001736225,-8.59490758619678,-7.80444986731024,-6.51252003694913,-8.98390015100569,2
"4",-0.859812298930011,37007000000,-4.47707011221474,0.597042141553708,-1.30539652225666,-0.62088177200657,-2.95230305227877,0.599359018648283,-2.29387350926942,0.383701909480767,0.116857218062232,-0.797858935672449,-1.8392136317062,-1.65563074937087,-8.0203199895427,-6.56403035322495,-6.43153896673978,-8.59550101479137,3
"5",0.206565249430355,37009000000,-5.16079804298298,-0.257101748457658,-1.62400140236676,-0.708107035347515,-3.62602907194077,0.0571584406805166,-3.20611489051298,-0.0909531446384819,0.0481518462691869,-1.45960221100971,-2.54093345883088,-2.32958687418456,-8.51412917635831,-7.57823839046044,-6.48307373547561,-8.72244131234138,2
"6",0.175742719707131,37011000000,-5.43392683921056,-0.308216590997038,-1.72453521129379,-0.718822572351695,-3.65347813554169,0.0419207450639343,-3.32175154632871,-0.0878579297174766,0.0277644636426409,-1.52926060534568,-2.62365794833316,-2.35946454882181,-8.55539227728124,-7.82291953669661,-6.52181461884845,-9.12487911707942,2
"7",1.12117547276235,37013000000,-4.49275829355066,0.210762022120078,-1.38114473817528,-0.615904290011907,-3.07957397470815,0.270903069474285,-2.47844322549028,0.0739164605150057,0.170870868298673,-1.01945472287256,-1.941345038733,-1.84773447389232,-8.04414713545412,-7.57530449009533,-6.33945393216936,-8.1417884644686,3
"8",0.0653981407999439,37015000000,-4.95710714010914,0.238960037163884,-1.4284192750139,-0.615907103625536,-3.26765562833073,0.282793454997483,-2.11072509022207,0.126640558084695,0.149368763453464,-1.17352224614877,-2.23230710735306,-1.89497235246322,-8.32932645093184,-7.5282437944186,-6.34782379667943,-8.32649240023651,3
"9",-1.22056827489348,37017000000,-4.7363118221528,0.450840983667868,-1.44469720278951,-0.615819497994218,-3.2439441520347,0.428131472021511,-2.5371881742266,0.253942415262857,0.130605804762686,-1.12379718356087,-2.16673500726591,-1.90278706440445,-8.03350583441225,-7.13947916741548,-6.44295245273097,-8.25268224793683,3
"10",0.274426711587947,37019000000,-4.67886520894318,0.0935220611239797,-1.44872227085558,-0.615802062172397,-3.173973225618,0.206331668782279,-2.72011180450593,0.0658370291152956,0.238436766737722,-1.10788509643066,-2.03971384742551,-1.6448184712537,-7.65306923062356,-6.89812978932376,-6.35906171800948,-7.79994862260605,4
"11",-0.515139867062468,37021000000,-3.9763479993205,-0.0234919745977413,-1.16738478751539,-0.691116407881798,-2.40580952956823,0.291240727400831,-2.16589427394344,0.195842401309628,0.0897926169729505,-0.313106239224547,-1.17745334151385,-1.39205273890167,-8.32338181228226,-7.47917249703352,-6.33700623675145,-8.87198707844521,2
"12",-0.638271763815004,37023000000,-4.00265580975588,0.317659318623764,-1.11767701463623,-0.654651648894845,-2.46291161715543,0.494352587427481,-2.13664423507411,0.268123400008867,0.116707897465708,-0.160341606180549,-1.19219379409125,-1.44511393469756,-7.90842060522647,-6.93652567389535,-6.4288519350104,-8.69573382393918,2
"13",-0.252632950692595,37025000000,-3.56806694826273,0.4909722160522,-0.850381979945659,-0.634622581584326,-1.96196769868322,0.629636908935254,-1.63864983995368,0.515384347417577,0.1247432853064,0.0728499317482475,-0.707684139379299,-0.878994491938712,-7.47878954730968,-6.16007023032783,-6.4295234808561,-8.55015077163871,5
"14",0.257155241714815,37027000000,-4.01709712262776,0.292876462150296,-1.09421582432872,-0.655439000776244,-2.3487377444447,0.448781581840586,-2.12380270660178,0.223965661386196,0.177734845033694,-0.123505137018085,-1.09450097042938,-1.56376799136213,-8.06994894743218,-6.67900253034551,-6.38120653243579,-8.61571496107279,2
"15",-0.0623819959199412,37029000000,-4.49796436060343,-0.000445244710490606,-1.42846401903296,-0.616019672963331,-3.1315382216936,0.15055750016843,-2.31270689382406,-0.121691657299992,0.169431710634403,-1.086276528024,-2.01580994240744,-1.80036047062561,-8.27871890582748,-7.82887526537999,-6.35762144923086,-7.97099394573452,4
"16",-0.407345629616968,37031000000,-4.04625239405979,-0.15205063559109,-1.43017899364572,-0.616303236403558,-3.13587540735721,0.0749013464474932,-2.78238177422137,-0.292209171754424,0.184983899172571,-1.10430989637719,-2.00328505101651,-1.85721601734277,-8.02472234816325,-7.5522765258044,-6.34268293810419,-8.09964488910775,4
"17",-0.722412811893118,37033000000,-4.52766477725282,0.362670045947839,-1.26947919660299,-0.628755962302443,-2.79582502543789,0.449505870541801,-2.32192813026116,0.189154385679156,0.100931985121473,-0.704478718907725,-1.64354848710098,-1.73703293981796,-8.01785990219036,-7.03827186279316,-6.44931692190925,-8.61292262669186,6
"18",-0.344038004759376,37035000000,-3.74872233402571,0.367695055338807,-0.963275027678898,-0.640340432202658,-2.17551607067192,0.552280910605467,-1.87307909732677,0.39361770552403,0.125032248046941,0.411126233462059,-0.815526687691687,-1.2467122833693,-7.64708485909475,-6.41927245988743,-6.4016570345245,-8.27108635144096,1
"19",0.362510524955182,37037000000,-4.25872946627514,0.470404813881792,-1.199400434671,-0.622787439969155,-2.72568299159428,0.548345559817045,-2.30022906756852,0.334404118418893,0.124982114312748,-0.649122833340448,-1.56535231285571,-1.54850708517729,-7.78578060467595,-6.90810214688585,-6.42509175500173,-8.55321441832391,3
